index,adc_raw,adc_volts,adc_read_ns,dac_write_ns,proc_ns,loop_ns
1948,2514430,0.749359,26463,19426,45889,66315
1949,2514315,0.749324,26426,19426,45852,66278
1950,2514420,0.749356,26463,19352,45815,67166
1951,2514440,0.749362,26462,19445,45907,66315
1952,2514385,0.749345,26444,19389,45833,67185
1953,2514428,0.749358,26463,19370,45833,66259
1954,2514400,0.749350,26444,19408,45852,66278
1955,2514455,0.749366,26519,19389,45908,67278
1956,2514460,0.749368,26463,19444,45907,66314
1957,2514433,0.749360,26482,19463,45945,66371
1958,2514389,0.749346,26445,19481,45926,67277
1959,2514430,0.749359,26463,19351,45814,66222
1960,2514497,0.749379,26481,19389,45870,67204
1961,2514505,0.749381,26389,19519,45908,66315
1962,2514471,0.749371,26481,19408,45889,66278
1963,2514516,0.749384,26481,19408,45889,67259
1964,2514492,0.749377,26462,19408,45870,66259
1965,2514502,0.749380,26463,19371,45834,67204
1966,2514497,0.749379,26482,19370,45852,66240
1967,2514602,0.749410,26444,19371,45815,66241
1968,2514632,0.749419,26444,19352,45796,67185
1969,2514460,0.749368,26463,19408,45871,66278
1970,2514492,0.749377,26444,19408,45852,67222
1971,2514499,0.749379,26426,19407,45833,66277
1972,2514436,0.749360,26445,19426,45871,67223
1973,2514525,0.749387,26444,19371,45815,66222
1974,2514485,0.749375,26481,19370,45851,66240
1975,2514475,0.749372,26463,19389,45852,67241
1976,2514464,0.749369,26426,19407,45833,66222
1977,2514479,0.749373,26518,19370,45888,67259
1978,2514568,0.749400,26500,19370,45870,66241
1979,2514495,0.749378,26482,19463,45945,67315
1980,2514444,0.749363,26444,19370,45814,66203
1981,2514546,0.749393,26463,19444,45907,66315
1982,2514521,0.749386,26426,19407,45833,67185
1983,2514518,0.749385,26482,19351,45833,66259
1984,2514452,0.749365,26426,19463,45889,67260
1985,2514441,0.749362,26445,19370,45815,66259
1986,2514449,0.749364,26481,19352,45833,66222
1987,2514485,0.749375,26408,19370,45778,67148
1988,2514467,0.749370,26445,19444,45889,66296
1989,2514471,0.749371,26445,19370,45815,67204
1990,2514476,0.749372,26463,19389,45852,66259
1991,2514405,0.749351,26426,19426,45852,66259
1992,2514404,0.749351,26463,19351,45814,67185
1993,2514392,0.749347,26481,19482,45963,66371
1994,2514439,0.749361,26425,19408,45833,67185
1995,2514359,0.749337,26463,19333,45796,66203
1996,2514389,0.749346,26482,19407,45889,67278
1997,2514468,0.749370,26444,19389,45833,66222
1998,2514488,0.749376,26463,19370,45833,66259
1999,2514412,0.749353,26482,19444,45926,67278
2000,2514441,0.749362,26407,19352,45759,66185
2001,2514440,0.749362,26481,19352,45833,67167
2002,2514453,0.749365,26463,19351,45814,66203
2003,2514444,0.749363,26389,19445,45834,67186
2004,2514412,0.749353,26444,19407,45851,66277
2005,2514420,0.749356,26482,19370,45852,66241
2006,2514382,0.749344,26723,19444,46167,67537
2007,2514499,0.749379,26481,19352,45833,66222
2008,2514431,0.749359,26463,19407,45870,66259
2009,2514384,0.749345,26444,19407,45851,67259
2010,2514369,0.749340,26444,19389,45833,66241
2011,2514333,0.749330,26426,19407,45833,67222
2012,2514368,0.749340,26408,19425,45833,66259
2013,2514353,0.749336,26444,19371,45815,66223
2014,2514358,0.749337,26426,19408,45834,67185
2015,2514430,0.749359,26462,19408,45870,66259
2016,2514428,0.749358,26463,19389,45852,67241
2017,2514382,0.749344,26500,19445,45945,66333
2018,2514390,0.749347,26445,19407,45852,67222
2019,2514393,0.749348,26500,19370,45870,66259
2020,2514370,0.749341,26482,19389,45871,66278
2021,2514436,0.749360,26445,19388,45833,67203
2022,2514441,0.749362,26463,19370,45833,66241
2023,2514460,0.749368,26463,19389,45852,67204
2024,2514438,0.749361,26463,19370,45833,66222
2025,2514450,0.749365,26463,19371,45834,67204
2026,2514461,0.749368,26500,19426,45926,66314
2027,2514484,0.749375,26389,19370,45759,66185
2028,2514476,0.749372,26481,19370,45851,67222
2029,2514448,0.749364,26463,19444,45907,66315
2030,2514473,0.749371,26444,19389,45833,67204
2031,2514459,0.749367,26463,19314,45777,66203
2032,2514461,0.749368,26463,19445,45908,66334
2033,2514447,0.749364,26407,19426,45833,67185
2034,2514439,0.749361,26445,19481,45926,66333
2035,2514442,0.749362,26500,19426,45926,67259
2036,2514466,0.749369,26463,19426,45889,66278
2037,2514397,0.749349,26518,19352,45870,66259
2038,2514452,0.749365,26500,19407,45907,67259
2039,2514459,0.749367,26463,19389,45852,66260
2040,2514445,0.749363,26518,19426,45944,67314
2041,2514475,0.749372,26481,19389,45870,66278
2042,2514446,0.749363,26444,19463,45907,66296
2043,2514466,0.749369,26500,19352,45852,67204
2044,2514486,0.749375,26481,19408,45889,66278
2045,2514474,0.749372,26463,19445,45908,67259
2046,2514480,0.749374,26463,19407,45870,66277
2047,2514481,0.749374,26481,19352,45833,66241
2048,2514466,0.749369,26445,19407,45852,67222
2049,2514478,0.749373,26481,19444,45925,66333
2050,2514431,0.749359,26482,19370,45852,66278
2051,2514439,0.749361,26444,19370,45814,67185
2052,2514490,0.749377,26463,19389,45852,66241
2053,2514481,0.749374,26463,19408,45871,67241
2054,2514463,0.749368,26425,19445,45870,66296
2055,2514449,0.749364,26463,19389,45852,67241
2056,2514442,0.749362,26482,19426,45908,66296
2057,2514358,0.749337,26426,19407,45833,66240
2058,2514420,0.749356,26463,19389,45852,67223
2059,2514430,0.749359,26518,19371,45889,66296
2060,2514473,0.749371,26426,19407,45833,67203
2061,2514471,0.749371,26500,19389,45889,66278
2062,2514413,0.749354,26482,19444,45926,66333
2063,2514398,0.749349,26445,19444,45889,67278
2064,2514354,0.749336,26463,19352,45815,66204
2065,2514411,0.749353,26463,19370,45833,67203
2066,2514414,0.749354,26611,19444,46055,66463
2067,2514380,0.749344,26481,19352,45833,66241
2068,2514391,0.749347,26481,19389,45870,67222
2069,2514379,0.749343,26426,19407,45833,66222
2070,2514352,0.749335,26462,19389,45851,66259
2071,2514369,0.749340,26463,19444,45907,67259
2072,2514458,0.749367,26389,19426,45815,66241
2073,2514597,0.749408,26425,19445,45870,67241
2074,2514597,0.749408,26481,19500,45981,66407
2075,2514574,0.749402,26425,19463,45888,66296
2076,2514558,0.749397,26481,19408,45889,67260
2077,2514583,0.749404,26500,19370,45870,66277
2078,2514561,0.749398,26426,19426,45852,67204
2079,2514608,0.749412,26463,19352,45815,66222
2080,2514560,0.749397,26482,19352,45834,66241
2081,2514554,0.749396,26481,19389,45870,67222
2082,2514631,0.749419,26518,19371,45889,66278
2083,2514652,0.749425,26481,19371,45852,67222
2084,2514652,0.749425,26500,19389,45889,66259
2085,2514633,0.749419,26482,19352,45834,67204
2086,2514567,0.749399,26445,19463,45908,66296
2087,2514608,0.749412,26537,19481,46018,66407
2088,2514608,0.749412,26463,19371,45834,67204
2089,2514500,0.749379,26481,19407,45888,66314
2090,2514475,0.749372,26445,19426,45871,66297
2091,2514428,0.749358,26462,19426,45888,67277
2092,2514459,0.749367,26463,19482,45945,66371
2093,2514520,0.749385,26444,19389,45833,66240
2094,2514426,0.749357,26445,19388,45833,67222
2095,2514503,0.749380,26481,19408,45889,66297
2096,2514467,0.749370,26426,19444,45870,67240
2097,2513715,0.749146,26482,19370,45852,66278
2098,2512935,0.748913,26500,19408,45908,66315
2099,2512958,0.748920,26463,19370,45833,67203
2100,2512976,0.748925,26463,19389,45852,66278
2101,2512961,0.748921,26481,19389,45870,67259
2102,2512961,0.748921,26426,19389,45815,66241
2103,2512959,0.748920,26518,19352,45870,66259
2104,2512860,0.748891,26500,19407,45907,67259
2105,2512927,0.748911,26445,19444,45889,66278
2106,2512898,0.748902,26463,19445,45908,67241
2107,2512833,0.748883,26444,19463,45907,66296
2108,2512890,0.748900,26426,19407,45833,66222
2109,2512876,0.748895,26463,19334,45797,67167
2110,2512910,0.748906,26500,19408,45908,66296
2111,2512865,0.748892,26463,19371,45834,67241
2112,2512890,0.748900,26463,19389,45852,66277
2113,2512887,0.748899,26481,19426,45907,66315
2114,2512882,0.748897,26407,19426,45833,67222
2115,2512897,0.748902,26445,19407,45852,66259
2116,2512886,0.748898,26445,19425,45870,67222
2117,2512941,0.748915,26445,19407,45852,66241
2118,2512901,0.748903,26482,19389,45871,67241
2119,2512870,0.748894,26482,19370,45852,66259
2120,2512932,0.748912,26463,19389,45852,66278
2121,2512923,0.748910,26463,19389,45852,67222
2122,2512891,0.748900,26482,19407,45889,66296
2123,2512924,0.748910,26482,19370,45852,67222
2124,2512899,0.748902,26462,19352,45814,66259
2125,2512942,0.748915,26500,19389,45889,66278
2126,2513220,0.748998,26259,18963,45222,66574
2127,2512851,0.748888,25926,18870,44796,66148
2128,2512825,0.748880,25852,18870,44722,66074
2129,2512878,0.748896,25852,18815,44667,67037
2130,2512853,0.748889,25852,18814,44666,67018
2131,2512835,0.748883,25833,18852,44685,66093
2132,2512827,0.748881,25889,18852,44741,67074
2133,2512871,0.748894,25852,18908,44760,66130
2134,2512804,0.748874,25871,18907,44778,67092
2135,2512888,0.748899,25871,18870,44741,66111
2136,2512846,0.748887,25871,18870,44741,67074
2137,2512814,0.748877,25871,18870,44741,67074
2138,2512798,0.748872,25815,18852,44667,66037
2139,2512941,0.748915,25852,18852,44704,67037
2140,2512864,0.748892,25907,18871,44778,66167
2141,2512907,0.748905,25871,18852,44723,67074
2142,2512914,0.748907,25870,18834,44704,67037
2143,2512931,0.748912,25945,18852,44797,66148
2144,2512972,0.748924,25908,18889,44797,67111
2145,2512979,0.748926,25889,18833,44722,66092
2146,2512923,0.748910,25889,18833,44722,67037
2147,2512868,0.748893,25907,18926,44833,66204
2148,2512925,0.748910,25870,18833,44703,67018
2149,2512935,0.748913,25944,18815,44759,67056
2150,2512953,0.748918,25944,18833,44777,66129
2151,2512898,0.748902,25926,18833,44759,67074
2152,2512852,0.748888,25870,18833,44703,66074
2153,2512866,0.748893,25852,18926,44778,67130
2154,2512986,0.748928,25870,18852,44722,66111
2155,2512907,0.748905,25926,18888,44814,67129
2156,2512880,0.748897,25852,18852,44704,66093
2157,2512917,0.748908,25870,18852,44722,67074
2158,2512954,0.748919,25889,18852,44741,67074
2159,2513007,0.748935,25926,18852,44778,66148
2160,2512826,0.748881,25852,18815,44667,67000
2161,2512894,0.748901,25963,18833,44796,66166
2162,2512861,0.748891,25871,18870,44741,67093
2163,2512846,0.748887,25889,18834,44723,66093
2164,2512898,0.748902,25889,18852,44741,67092
2165,2512908,0.748905,25908,18907,44815,66185
2166,2512917,0.748908,25926,18852,44778,67111
2167,2512877,0.748896,25926,18834,44760,67093
2168,2512907,0.748905,25888,18852,44740,66092
2169,2512907,0.748905,25907,18871,44778,67093
2170,2512922,0.748909,25870,18834,44704,66074
2171,2512903,0.748904,25925,18834,44759,67074
2172,2512988,0.748929,25796,18852,44648,66055
2173,2512916,0.748907,25870,18889,44759,67111
2174,2512868,0.748893,25888,18908,44796,67167
2175,2512901,0.748903,25833,18852,44685,66055
2176,2512881,0.748897,25870,18852,44722,67056
2177,2512915,0.748907,25889,18870,44759,66166
2178,2512902,0.748903,25889,18870,44759,67074
2179,2512928,0.748911,25870,18852,44722,66093
2180,2512902,0.748903,25889,18870,44759,67092
2181,2512881,0.748897,25834,18833,44667,66019
2182,2512942,0.748915,25870,18852,44722,67037
2183,2512925,0.748910,25851,18834,44685,67037
2184,2512879,0.748896,25870,18833,44703,66092
2185,2512979,0.748926,25944,18870,44814,67148
2186,2512839,0.748884,26685,19463,46148,67500
2187,2512883,0.748898,26463,19351,45814,67185
2188,2512871,0.748894,26482,19389,45871,66297
2189,2512811,0.748876,26445,19389,45834,66222
2190,2512807,0.748875,26482,19370,45852,67185
2191,2512803,0.748874,26481,19389,45870,66259
2192,2512824,0.748880,26463,19389,45852,67185
2193,2512924,0.748910,26444,19426,45870,66278
2194,2512865,0.748892,26463,19370,45833,67203
2195,2512881,0.748897,26426,19389,45815,66223
2196,2512869,0.748893,26463,19370,45833,66277
2197,2512906,0.748904,26444,19389,45833,67204
2198,2512961,0.748921,26444,19408,45852,66278
2199,2512865,0.748892,26444,19389,45833,67203
2200,2512845,0.748886,26463,19389,45852,66241
2201,2512870,0.748894,26444,19408,45852,67241
2202,2513015,0.748937,26481,19426,45907,66314
2203,2512944,0.748916,26463,19445,45908,66334
2204,2512857,0.748890,26444,19389,45833,67203
2205,2512844,0.748886,26463,19351,45814,66259
2206,2512909,0.748905,26463,19389,45852,66260
2207,2512925,0.748910,26445,19370,45815,67166
2208,2512912,0.748906,26463,19352,45815,66204
2209,2512921,0.748909,26500,19370,45870,67240
2210,2512810,0.748876,26444,19389,45833,66241
2211,2512915,0.748907,26482,19352,45834,67167
2212,2512947,0.748917,26445,19444,45889,66296
2213,2512950,0.748918,26463,19389,45852,67204
2214,2512967,0.748923,26481,19352,45833,66240
2215,2512997,0.748932,26500,19370,45870,66278
2216,2513062,0.748951,26444,19334,45778,67167
2217,2513064,0.748952,26445,19352,45797,66222
2218,2512927,0.748911,26463,19370,45833,67203
2219,2513015,0.748937,26408,19388,45796,66222
2220,2513000,0.748932,26426,19352,45778,67167
2221,2513021,0.748939,26445,19389,45834,66241
2222,2512971,0.748924,26407,19407,45814,66240
2223,2512961,0.748921,26463,19389,45852,67241
2224,2512981,0.748927,26481,19408,45889,66278
2225,2512952,0.748918,26444,19352,45796,67185
2226,2513007,0.748935,26500,19352,45852,66278
2227,2513013,0.748936,26463,19389,45852,67240
2228,2513000,0.748932,26407,19426,45833,66241
2229,2512945,0.748916,26463,19407,45870,66259
2230,2512924,0.748910,26426,19444,45870,67222
2231,2512980,0.748926,26444,19371,45815,66204
2232,2512997,0.748932,26426,19351,45777,67129
2233,2512972,0.748924,26463,19370,45833,66241
2234,2512977,0.748926,26426,19370,45796,67148
2235,2512953,0.748918,26463,19352,45815,66241
2236,2512934,0.748913,26445,19444,45889,67296
2237,2512963,0.748921,26463,19389,45852,66259
2238,2512949,0.748917,26463,19333,45796,66241
2239,2512916,0.748907,26444,19389,45833,67222
2240,2512901,0.748903,26426,19389,45815,66204
2241,2512950,0.748918,26445,19333,45778,67166
2242,2512927,0.748911,26445,19388,45833,66259
2243,2512882,0.748897,26426,19389,45815,67186
2244,2512918,0.748908,26463,19426,45889,66296
2245,2512864,0.748892,26482,19370,45852,66259
2246,2512853,0.748889,27129,19426,46555,67981
2247,2512890,0.748900,26481,19371,45852,65297
2248,2512935,0.748913,26482,19315,45797,67148
2249,2512887,0.748899,26444,19371,45815,66185
2250,2512933,0.748912,26481,19444,45925,67277
2251,2512923,0.748910,26482,19444,45926,66315
2252,2512963,0.748921,26444,19445,45889,67241
2253,2513008,0.748935,26444,19333,45777,66166
2254,2512845,0.748886,26463,19389,45852,66260
2255,2512902,0.748903,26463,19370,45833,67203
2256,2512875,0.748895,26426,19370,45796,66222
2257,2512860,0.748891,26463,19389,45852,67223
2258,2512928,0.748911,26426,19371,45797,66222
2259,2512847,0.748887,26444,19334,45778,67148
2260,2512884,0.748898,26500,19407,45907,66333
2261,2512866,0.748893,26426,19389,45815,66222
2262,2512797,0.748872,26463,19352,45815,67167
2263,2512890,0.748900,26481,19389,45870,66296
2264,2512851,0.748888,26444,19371,45815,67167
2265,2512848,0.748887,26463,19352,45815,66240
2266,2512862,0.748891,26463,19352,45815,67204
2267,2512918,0.748908,26445,19426,45871,66278
2268,2512855,0.748889,26463,19352,45815,66240
2269,2512829,0.748881,26462,19371,45833,67204
2270,2512850,0.748888,26426,19370,45796,66203
2271,2512857,0.748890,26463,19334,45797,67149
2272,2512857,0.748890,26482,19407,45889,66277
2273,2512864,0.748892,26426,19370,45796,67185
2274,2512911,0.748906,26463,19333,45796,66185
2275,2512901,0.748903,26445,19389,45834,67186
2276,2512909,0.748905,26519,19407,45926,66351
2277,2512908,0.748905,26463,19352,45815,66241
2278,2512889,0.748899,26500,19389,45889,67241
2279,2512927,0.748911,26407,19389,45796,66222
2280,2513006,0.748934,26445,19370,45815,67185
2281,2512838,0.748884,26426,19370,45796,66222
2282,2513137,0.748973,26426,19407,45833,67222
2283,2514461,0.749368,26463,19352,45815,66241
2284,2514422,0.749356,26426,19407,45833,67203
2285,2514407,0.749352,26426,19481,45907,66315
2286,2514379,0.749343,26463,19352,45815,66204
2287,2514472,0.749371,26500,19333,45833,67203
2288,2514454,0.749366,26444,19389,45833,66278
2289,2514454,0.749366,26463,19370,45833,67185
2290,2514458,0.749367,26500,19333,45833,66222
2291,2514448,0.749364,26463,19389,45852,67204
2292,2514449,0.749364,26481,19352,45833,66222
2293,2514475,0.749372,26444,19389,45833,66241
2294,2514448,0.749364,26426,19388,45814,67166
2295,2514478,0.749373,26444,19389,45833,66241
2296,2514427,0.749358,26463,19371,45834,67204
2297,2514441,0.749362,26426,19388,45814,66240
2298,2514450,0.749365,26444,19334,45778,67186
2299,2514635,0.749420,26444,19371,45815,66222
2300,2514622,0.749416,26407,19389,45796,67166
2301,2514710,0.749442,26444,19370,45814,66222
2302,2514672,0.749431,26426,19389,45815,66241
2303,2514687,0.749435,26426,19389,45815,67204
2304,2514524,0.749387,26389,19352,45741,66148
2305,2514579,0.749403,26445,19370,45815,67185
2306,2514600,0.749409,26648,19389,46037,66426
2307,2514547,0.749393,26463,19426,45889,67259
2308,2514578,0.749403,26482,19370,45852,66259
2309,2514603,0.749410,26407,19408,45815,66241
2310,2514571,0.749401,26445,19388,45833,67203
2311,2514556,0.749396,26463,19389,45852,66241
2312,2514575,0.749402,26426,19371,45797,67167
2313,2514606,0.749411,26462,19334,45796,66185
2314,2514592,0.749407,26481,19444,45925,67277
2315,2514605,0.749411,26408,19370,45778,66167
2316,2514500,0.749379,26463,19352,45815,66204
2317,2514453,0.749365,26445,19370,45815,67166
2318,2514465,0.749369,26426,19388,45814,66222
2319,2514490,0.749377,26444,19371,45815,67186
2320,2514493,0.749377,26463,19389,45852,66259
2321,2514456,0.749366,26407,19389,45796,67185
2322,2514468,0.749370,26463,19426,45889,66296
2323,2514519,0.749385,26500,19408,45908,67278
2324,2514463,0.749368,26426,19389,45815,66222
2325,2514447,0.749364,26426,19389,45815,66241
2326,2514490,0.749377,26481,19389,45870,67240
2327,2514493,0.749377,26407,19371,45778,66167
2328,2514481,0.749374,26463,19352,45815,67185
2329,2514502,0.749380,26482,19444,45926,66333
2330,2514491,0.749377,26482,19444,45926,67296
2331,2514530,0.749388,26463,19333,45796,66185
2332,2514519,0.749385,26481,19352,45833,66241
2333,2514521,0.749386,26444,19389,45833,67185
2334,2514483,0.749374,26481,19352,45833,66204
2335,2514497,0.749379,26463,19408,45871,67241
2336,2514476,0.749372,26426,19463,45889,66277
2337,2514432,0.749359,26463,19333,45796,66204
2338,2514445,0.749363,26482,19370,45852,67222
2339,2514485,0.749375,26445,19463,45908,66315
2340,2514545,0.749393,26463,19370,45833,67203
2341,2514512,0.749383,26426,19389,45815,66223
2342,2514513,0.749383,26445,19370,45815,67203
2343,2514487,0.749376,26426,19352,45778,66204
2344,2514458,0.749367,26445,19425,45870,67240
2345,2514459,0.749367,26426,19389,45815,66241
2346,2514414,0.749354,26482,19352,45834,66241
2347,2514426,0.749357,26463,19407,45870,67259
2348,2514539,0.749391,26426,19389,45815,66222
2349,2514419,0.749355,26445,19352,45797,67167
2350,2513087,0.748958,26463,19388,45851,66277
2351,2512997,0.748932,26407,19389,45796,67167
2352,2512951,0.748918,26500,19352,45852,66259
2353,2512850,0.748888,26444,19352,45796,66185
2354,2512809,0.748876,26407,19389,45796,67148
2355,2512884,0.748898,26463,19333,45796,66167
2356,2512865,0.748892,26482,19352,45834,67167
2357,2512853,0.748889,26426,19370,45796,66203
2358,2512896,0.748901,26445,19352,45797,67167
2359,2512803,0.748874,26445,19425,45870,66277
2360,2512838,0.748884,26426,19407,45833,67204
2361,2512842,0.748885,26389,19370,45759,66185
2362,2512825,0.748880,26463,19389,45852,67241
2363,2512837,0.748884,26389,19389,45778,66185
2364,2512863,0.748892,26444,19426,45870,67259
2365,2512807,0.748875,26444,19389,45833,66241
2366,2512822,0.748879,26814,19389,46203,66592
2367,2512880,0.748897,26426,19370,45796,66222
2368,2512883,0.748898,26426,19407,45833,67204
2369,2512828,0.748881,26426,19389,45815,66222
2370,2512912,0.748906,26500,19425,45925,67296
2371,2512850,0.748888,26500,19371,45871,66260
2372,2512877,0.748896,26445,19352,45797,67148
2373,2512879,0.748896,26482,19277,45759,66166
2374,2512892,0.748900,26445,19351,45796,67185
2375,2512867,0.748893,26407,19352,45759,66167
2376,2512920,0.748909,26500,19333,45833,66222
2377,2512859,0.748890,26444,19371,45815,67167
2378,2512846,0.748887,26426,19370,45796,66222
2379,2512895,0.748901,26445,19370,45815,67185
2380,2512827,0.748881,26463,19334,45797,66204
2381,2512907,0.748905,26426,19333,45759,67129
2382,2512825,0.748880,26463,19333,45796,66185
2383,2512898,0.748902,26444,19370,45814,67185
2384,2512931,0.748912,26444,19334,45778,66223
2385,2512868,0.748893,26463,19352,45815,67185
2386,2512869,0.748893,26500,19407,45907,66314
2387,2512888,0.748899,26463,19389,45852,67204
2388,2512898,0.748902,26445,19370,45815,66222
2389,2512921,0.748909,26462,19389,45851,66259
2390,2512889,0.748899,26463,19370,45833,67204
2391,2512930,0.748912,26500,19315,45815,66222
2392,2512953,0.748918,26463,19352,45815,67185
2393,2512967,0.748923,26482,19388,45870,66259
2394,2512932,0.748912,26482,19370,45852,67204
2395,2512956,0.748919,26482,19333,45815,66222
2396,2512915,0.748907,26426,19352,45778,66167
2397,2512881,0.748897,26463,19407,45870,67259
2398,2512859,0.748890,26463,19352,45815,66241
2399,2512923,0.748910,26426,19371,45797,67148
2400,2512872,0.748894,26444,19333,45777,66203
2401,2512888,0.748899,26444,19333,45777,67148
2402,2512919,0.748908,26426,19407,45833,66278
2403,2512897,0.748902,26463,19426,45889,67259
2404,2512886,0.748898,26426,19370,45796,66204
2405,2512915,0.748907,26426,19389,45815,66241
2406,2512835,0.748883,26463,19370,45833,67203
2407,2512910,0.748906,26463,19389,45852,66278
2408,2512886,0.748898,26426,19389,45815,67185
2409,2512906,0.748904,26500,19370,45870,66259
2410,2512910,0.748906,26444,19370,45814,67185
2411,2512911,0.748906,26407,19444,45851,66259
2412,2512804,0.748874,26500,19426,45926,66334
2413,2512808,0.748875,26444,19370,45814,67166
2414,2512796,0.748872,26389,19333,45722,66111
2415,2512810,0.748876,26444,19352,45796,67167
2416,2512876,0.748895,26463,19389,45852,66259
2417,2512860,0.748891,26408,19426,45834,67204
2418,2512755,0.748859,26463,19315,45778,66185
2419,2512784,0.748868,26463,19333,45796,67148
2420,2512860,0.748891,26426,19426,45852,66241
2421,2512808,0.748875,26500,19333,45833,67203
2422,2512796,0.748872,26463,19370,45833,66222
2423,2512881,0.748897,26426,19407,45833,66241
2424,2512699,0.748843,26463,19371,45834,67204
2425,2512820,0.748879,26425,19408,45833,66222
2426,2512825,0.748880,26777,19408,46185,67537
2427,2512861,0.748891,26426,19407,45833,66240
2428,2512794,0.748871,26426,19408,45834,66223
2429,2512800,0.748873,26408,19426,45834,67185
2430,2512851,0.748888,26444,19352,45796,66203
2431,2512842,0.748885,26463,19388,45851,67222
2432,2512829,0.748881,26444,19426,45870,66315
2433,2512845,0.748886,26463,19426,45889,67241
2434,2512790,0.748870,26481,19371,45852,66278
2435,2512741,0.748855,26426,19370,45796,66203
2436,2512822,0.748879,26444,19352,45796,67167
2437,2512808,0.748875,26445,19370,45815,66185
2438,2512793,0.748871,26463,19389,45852,67185
2439,2512872,0.748894,26445,19389,45834,66204
2440,2512796,0.748872,26444,19371,45815,67185
2441,2512853,0.748889,26426,19444,45870,66296
2442,2512856,0.748890,26463,19408,45871,66278
2443,2512936,0.748913,26444,19370,45814,67203
2444,2512896,0.748901,26426,19426,45852,66278
2445,2512864,0.748892,26500,19334,45834,67204
2446,2512839,0.748884,26444,19389,45833,66240
2447,2512851,0.748888,26407,19389,45796,67148
2448,2512897,0.748902,26426,19370,45796,66222
2449,2512881,0.748897,26518,19408,45926,67297
2450,2512878,0.748896,26444,19389,45833,66240
2451,2512869,0.748893,26408,19333,45741,66167
2452,2512878,0.748896,26445,19370,45815,67185
2453,2512922,0.748909,26444,19389,45833,66259
2454,2512875,0.748895,26463,19351,45814,67185
2455,2512891,0.748900,26482,19389,45871,66260
2456,2512927,0.748911,26407,19408,45815,67185
2457,2512900,0.748903,26444,19334,45778,66185
2458,2512879,0.748896,26500,19351,45851,67203
2459,2512895,0.748901,26426,19463,45889,66278
2460,2512913,0.748907,26482,19407,45889,66259
2461,2512926,0.748910,26444,19333,45777,67148
2462,2512973,0.748924,26444,19370,45814,66222
2463,2512959,0.748920,26482,19333,45815,67167
2464,2512964,0.748922,26463,19371,45834,66241
2465,2512937,0.748914,26407,19389,45796,67166
2466,2512922,0.748909,26463,19426,45889,66278
2467,2512966,0.748922,26426,19389,45815,66241
2468,2512966,0.748922,26426,19389,45815,67185
2469,2512927,0.748911,26445,19370,45815,66222
2470,2512896,0.748901,26463,19371,45834,67204
2471,2512965,0.748922,26445,19407,45852,66277
2472,2513026,0.748940,26500,19370,45870,67241
2473,2512912,0.748906,26463,19371,45834,66241
2474,2512840,0.748885,26444,19426,45870,66277
2475,2512955,0.748919,26463,19352,45815,67167
2476,2512916,0.748907,26463,19370,45833,66222
2477,2512886,0.748898,26445,19370,45815,67185
2478,2512879,0.748896,26444,19333,45777,66222
2479,2512881,0.748897,26426,19463,45889,67241
2480,2512880,0.748897,26426,19426,45852,66241
2481,2512860,0.748891,26482,19352,45834,67185
2482,2512912,0.748906,26463,19370,45833,66222
2483,2512889,0.748899,26463,19370,45833,66259
2484,2512880,0.748897,26463,19352,45815,67167
2485,2512885,0.748898,26425,19389,45814,66240
2486,2512879,0.748896,26833,19371,46204,67593
2487,2512879,0.748896,26445,19351,45796,66203
2488,2512817,0.748878,26463,19389,45852,66278
2489,2512868,0.748893,26408,19407,45815,67185
2490,2512864,0.748892,26500,19370,45870,66259
2491,2512853,0.748889,26481,19371,45852,67223
2492,2512865,0.748892,26426,19481,45907,66314
2493,2512838,0.748884,26445,19407,45852,66241
2494,2512867,0.748893,26463,19370,45833,67185
2495,2512816,0.748878,26463,19315,45778,66185
2496,2512865,0.748892,26537,19351,45888,67259
2497,2512832,0.748882,26463,19352,45815,66204
2498,2512831,0.748882,26463,19389,45852,67222
2499,2512855,0.748889,26444,19315,45759,66148
2500,2512797,0.748872,26500,19351,45851,67185
2501,2512854,0.748889,26407,19389,45796,66204
2502,2512861,0.748891,26444,19334,45778,66204
2503,2512835,0.748883,26445,19389,45834,67185
2504,2512838,0.748884,26408,19388,45796,66240
2505,2512806,0.748875,26463,19315,45778,67167
2506,2512837,0.748884,26463,19389,45852,66259
2507,2512833,0.748883,26388,19482,45870,67278
2508,2512805,0.748874,26426,19482,45908,66315
2509,2512829,0.748881,26463,19389,45852,66259
2510,2512812,0.748876,26407,19426,45833,67185
2511,2512785,0.748868,26463,19352,45815,66222
2512,2512852,0.748888,26444,19389,45833,67185
2513,2512828,0.748881,26407,19389,45796,66204
2514,2512829,0.748881,26500,19352,45852,67222
2515,2512790,0.748870,26445,19370,45815,66222
2516,2512797,0.748872,26426,19463,45889,67278
2517,2512793,0.748871,26444,19333,45777,66203
2518,2512815,0.748877,26482,19352,45834,66223
2519,2512831,0.748882,26445,19352,45797,67185
2520,2512865,0.748892,26444,19352,45796,66203
2521,2512917,0.748908,26445,19425,45870,67222
2522,2512838,0.748884,26445,19370,45815,66204
2523,2512875,0.748895,26426,19352,45778,67148
2524,2512886,0.748898,26444,19371,45815,66241
2525,2512869,0.748893,26407,19352,45759,67129
2526,2512845,0.748886,26463,19333,45796,66185
2527,2512812,0.748876,26463,19371,45834,67223
2528,2512700,0.748843,26371,19426,45797,66222
